team_a,team_b,avg_batting_a,avg_batting_b,avg_wickets_a,avg_wickets_b,match_date,match_type,winner,winner_a,winner_b,draws
India,New Zealand,171.4,268.6,10.0,9.8,2024-10-29,ODI,India,1,4,0
Nepal,Scotland,174.4,176.0,9.0,6.0,2024-10-29,ODI,Nepal,2,3,0
Bahrain,Uganda,97.0,80.0,5.0,8.0,2024-10-29,T20,Uganda,1,0,0
Bangladesh,South Africa,145.6,190.0,8.0,5.2,2024-10-29,Test,South Africa,0,5,0
Kenya,Rwanda,102.8,112.2,7.2,6.6,2024-10-29,T20,Rwanda,1,4,0
Kenya,Rwanda,96.4,113.6,7.2,7.6,2024-10-30,T20,Kenya,1,4,0
Kuwait,Myanmar,109.8,97.0,7.0,7.0,2024-10-30,T20,Myanmar,4,1,0
Kuwait,Myanmar,109.8,97.0,7.0,7.0,2024-10-30,T20,Myanmar,4,1,0
Kenya,Rwanda,96.4,113.6,7.2,7.6,2024-10-30,T20,Kenya,1,4,0
Brisbane Heat,Melbourne Renegades,163.6,162.6,6.6,6.8,2024-10-30,T20,Brisbane Heat,3,2,0
Brisbane Heat,Melbourne Renegades,163.6,162.6,6.6,6.8,2024-10-30,T20,Brisbane Heat,3,2,0
England,West Indies,289.0,240.2,7.6,8.8,2024-10-31,ODI,West Indies,4,1,0
Scotland,United States of America,184.8,152.0,5.2,9.0,2024-10-31,ODI,Scotland,4,1,0
Kenya,Rwanda,97.8,105.4,6.8,8.4,2024-10-31,T20,Rwanda,2,3,0
Scotland,United States of America,184.8,152.0,5.2,9.0,2024-10-31,ODI,Scotland,4,1,0
Hobart Hurricanes,Sydney Thunder,153.6,154.6,5.6,8.0,2024-10-31,T20,Sydney Thunder,4,1,0
Hobart Hurricanes,Sydney Thunder,153.6,154.6,5.6,8.0,2024-10-31,T20,Sydney Thunder,4,1,0
England,West Indies,289.0,240.2,7.6,8.8,2024-10-31,ODI,West Indies,4,1,0
Kenya,Rwanda,97.8,105.4,6.8,8.4,2024-10-31,T20,Rwanda,2,3,0
New South Wales,Queensland,286.2,268.4,9.0,9.4,2024-11-01,MDM,draw,2,1,1
New South Wales,Queensland,286.2,268.4,9.0,9.4,2024-11-01,MDM,draw,2,1,1
Oman,United Arab Emirates,143.2,182.4,6.0,4.6,2024-11-01,ODI,Oman,3,2,0
Oman,United Arab Emirates,143.2,182.4,6.0,4.6,2024-11-01,ODI,Oman,3,2,0
New South Wales,Queensland,286.2,268.4,9.0,9.4,2024-11-01,MDM,draw,2,1,1
Tasmania,Western Australia,259.4,281.8,9.6,8.8,2024-11-01,MDM,Western Australia,0,4,1
Adelaide Strikers,Sydney Thunder,147.4,145.2,4.0,7.0,2024-11-01,T20,Sydney Thunder,5,0,0
Adelaide Strikers,Sydney Thunder,147.4,145.2,4.0,7.0,2024-11-01,T20,Sydney Thunder,5,0,0
South Australia,Victoria,224.0,253.2,10.0,9.4,2024-11-01,MDM,South Australia,0,5,0
South Australia,Victoria,224.0,253.2,10.0,9.4,2024-11-01,MDM,South Australia,0,5,0
South Australia,Victoria,224.0,253.2,10.0,9.4,2024-11-01,MDM,South Australia,0,5,0
South Australia,Victoria,224.0,253.2,10.0,9.4,2024-11-01,MDM,South Australia,0,5,0
Melbourne Stars,Sydney Sixers,140.0,157.4,5.8,6.2,2024-11-01,T20,Melbourne Stars,2,3,0
Tasmania,Western Australia,259.4,281.8,9.6,8.8,2024-11-01,MDM,Western Australia,0,4,1
Tasmania,Western Australia,259.4,281.8,9.6,8.8,2024-11-01,MDM,Western Australia,0,4,1
Melbourne Stars,Sydney Sixers,140.0,157.4,5.8,6.2,2024-11-01,T20,Melbourne Stars,2,3,0
India,New Zealand,209.4,234.6,8.8,9.8,2024-11-01,Test,New Zealand,2,3,0
India,New Zealand,209.4,234.6,8.8,9.8,2024-11-01,Test,New Zealand,2,3,0
India,New Zealand,209.4,234.6,8.8,9.8,2024-11-01,Test,New Zealand,2,3,0
India,New Zealand,209.4,234.6,8.8,9.8,2024-11-01,Test,New Zealand,2,3,0
Melbourne Renegades,Perth Scorchers,162.0,142.0,6.0,4.2,2024-11-02,T20,Melbourne Renegades,0,4,0
Nepal,United States of America,156.0,153.2,5.4,5.8,2024-11-02,ODI,United States of America,2,1,0
Kenya,Rwanda,92.2,104.8,7.2,8.2,2024-11-02,T20,Kenya,2,3,0
Kenya,Rwanda,92.2,104.8,7.2,8.2,2024-11-02,T20,Rwanda,2,3,0
Kenya,Rwanda,92.2,104.8,7.2,8.2,2024-11-02,T20,Rwanda,2,3,0
Melbourne Renegades,Perth Scorchers,162.0,142.0,6.0,4.2,2024-11-02,T20,Melbourne Renegades,0,4,0
Kenya,Rwanda,92.2,104.8,7.2,8.2,2024-11-02,T20,Kenya,2,3,0
Brisbane Heat,Hobart Hurricanes,144.0,127.4,6.0,8.4,2024-11-02,T20,Hobart Hurricanes,4,1,0
Brisbane Heat,Hobart Hurricanes,144.0,127.4,6.0,8.4,2024-11-02,T20,Hobart Hurricanes,4,1,0
England,West Indies,247.6,180.2,7.6,7.2,2024-11-02,ODI,England,3,2,0
England,West Indies,247.6,180.2,7.6,7.2,2024-11-02,ODI,England,3,2,0
Nepal,United States of America,156.0,153.2,5.4,5.8,2024-11-02,ODI,United States of America,2,1,0
Adelaide Strikers,Melbourne Renegades,151.2,163.6,6.2,4.8,2024-11-03,T20,Melbourne Renegades,2,3,0
Adelaide Strikers,Melbourne Renegades,151.2,163.6,6.2,4.8,2024-11-03,T20,Melbourne Renegades,2,3,0
Hobart Hurricanes,Melbourne Stars,148.0,128.2,6.4,6.4,2024-11-03,T20,Melbourne Stars,4,1,0
Netherlands,United Arab Emirates,106.5,107.5,8.0,4.0,2024-11-03,ODI,United Arab Emirates,1,1,0
Netherlands,United Arab Emirates,106.5,107.5,8.0,4.0,2024-11-03,ODI,United Arab Emirates,1,1,0
Hobart Hurricanes,Melbourne Stars,148.0,128.2,6.4,6.4,2024-11-03,T20,Melbourne Stars,4,1,0
Australia,Pakistan,218.4,202.2,6.8,10.0,2024-11-04,ODI,Australia,5,0,0
Nepal,Scotland,180.2,180.8,8.0,7.6,2024-11-04,ODI,no result,3,2,0
Australia,Pakistan,218.4,202.2,6.8,10.0,2024-11-04,ODI,Australia,5,0,0
Netherlands,Oman,362.0,246.0,7.0,6.0,2024-11-05,ODI,Oman,1,0,0
Brisbane Heat,Perth Scorchers,179.6,165.4,7.6,6.8,2024-11-05,T20,Perth Scorchers,3,2,0
Brisbane Heat,Perth Scorchers,179.6,165.4,7.6,6.8,2024-11-05,T20,Perth Scorchers,3,2,0
Netherlands,Oman,362.0,246.0,7.0,6.0,2024-11-05,ODI,Oman,1,0,0
Singapore,Uganda,nan,nan,nan,nan,2024-11-06,ODM,Uganda,0,0,0
England,West Indies,228.4,217.2,6.6,6.4,2024-11-06,ODI,West Indies,3,2,0
England,West Indies,228.4,217.2,6.6,6.4,2024-11-06,ODI,West Indies,3,2,0
Hobart Hurricanes,Sydney Sixers,134.0,152.4,8.0,6.4,2024-11-06,T20,Sydney Sixers,0,5,0
Singapore,Uganda,nan,nan,nan,nan,2024-11-06,ODM,Uganda,0,0,0
Hobart Hurricanes,Sydney Sixers,134.0,152.4,8.0,6.4,2024-11-06,T20,Sydney Sixers,0,5,0
Hong Kong,Myanmar,60.5,59.5,0.5,6.5,2024-11-07,T20,Myanmar,2,0,0
Oman,United Arab Emirates,123.4,162.6,5.8,5.0,2024-11-07,ODI,Oman,3,2,0
Oman,United Arab Emirates,123.4,162.6,5.8,5.0,2024-11-07,ODI,Oman,3,2,0
Brisbane Heat,Sydney Thunder,169.6,151.0,7.6,8.2,2024-11-07,T20,Sydney Thunder,4,1,0
China,Mongolia,nan,nan,nan,nan,2024-11-07,T20,China,0,0,0
China,Mongolia,nan,nan,nan,nan,2024-11-07,T20,China,0,0,0
Melbourne Renegades,Perth Scorchers,160.0,127.6,5.6,5.2,2024-11-07,T20,Perth Scorchers,1,3,0
Melbourne Renegades,Perth Scorchers,160.0,127.6,5.6,5.2,2024-11-07,T20,Perth Scorchers,1,3,0
Bahrain,Hong Kong,121.0,120.0,9.666666666666666,5.333333333333333,2024-11-07,ODM,Hong Kong,1,2,0
Italy,Tanzania,nan,nan,nan,nan,2024-11-07,ODM,Italy,0,0,0
Italy,Tanzania,nan,nan,nan,nan,2024-11-07,ODM,Italy,0,0,0
Hong Kong,Myanmar,60.5,59.5,0.5,6.5,2024-11-07,T20,Myanmar,2,0,0
Bahrain,Hong Kong,121.0,120.0,9.666666666666666,5.333333333333333,2024-11-07,ODM,Hong Kong,1,2,0
Brisbane Heat,Sydney Thunder,169.6,151.0,7.6,8.2,2024-11-07,T20,Sydney Thunder,4,1,0
India,South Africa,216.2,177.0,3.4,7.6,2024-11-08,T20,India,4,1,0
India,South Africa,216.2,177.0,3.4,7.6,2024-11-08,T20,India,4,1,0
Melbourne Stars,Sydney Sixers,144.4,133.4,5.6,6.2,2024-11-08,T20,Sydney Sixers,3,2,0
Australia,Pakistan,195.6,190.0,6.4,10.0,2024-11-08,ODI,Pakistan,5,0,0
Australia,Pakistan,195.6,190.0,6.4,10.0,2024-11-08,ODI,Pakistan,5,0,0
Mongolia,Myanmar,61.0,132.0,9.0,6.0,2024-11-08,T20,Myanmar,0,1,0
Mongolia,Myanmar,61.0,132.0,9.0,6.0,2024-11-08,T20,Myanmar,0,1,0
Melbourne Stars,Sydney Sixers,144.4,133.4,5.6,6.2,2024-11-08,T20,Sydney Sixers,3,2,0
China,Hong Kong,58.25,102.75,7.0,3.75,2024-11-08,T20,Hong Kong,0,4,0
China,Hong Kong,58.25,102.75,7.0,3.75,2024-11-08,T20,Hong Kong,0,4,0
New Zealand,Sri Lanka,223.4,300.4,8.4,8.0,2024-11-09,T20,Sri Lanka,1,3,0
Hong Kong,Mongolia,18.0,17.0,1.0,10.0,2024-11-09,T20,Hong Kong,1,0,0
China,Myanmar,65.0,63.0,3.0,7.0,2024-11-09,T20,China,2,0,0
Tanzania,Uganda,114.6,137.2,8.6,6.4,2024-11-09,ODM,Uganda,0,5,0
China,Myanmar,65.0,63.0,3.0,7.0,2024-11-09,T20,China,2,0,0
Tanzania,Uganda,114.6,137.2,8.6,6.4,2024-11-09,ODM,Uganda,0,5,0
Hong Kong,Mongolia,18.0,17.0,1.0,10.0,2024-11-09,T20,Hong Kong,1,0,0
England,West Indies,263.6,214.2,8.2,4.8,2024-11-09,T20,England,2,3,0
England,West Indies,263.6,214.2,8.2,4.8,2024-11-09,T20,England,2,3,0
Hong Kong,Italy,283.0,225.0,10.0,10.0,2024-11-09,ODM,Italy,1,0,0
Hong Kong,Italy,283.0,225.0,10.0,10.0,2024-11-09,ODM,Italy,1,0,0
Netherlands,United Arab Emirates,142.33333333333334,151.66666666666666,8.666666666666666,5.333333333333333,2024-11-09,ODI,Netherlands,1,2,0
Netherlands,United Arab Emirates,142.33333333333334,151.66666666666666,8.666666666666666,5.333333333333333,2024-11-09,ODI,Netherlands,1,2,0
Adelaide Strikers,Brisbane Heat,140.6,139.6,5.6,7.4,2024-11-09,T20,Brisbane Heat,2,3,0
Melbourne Renegades,Melbourne Stars,113.0,130.6,5.2,6.4,2024-11-09,T20,Melbourne Renegades,2,3,0
Melbourne Renegades,Melbourne Stars,113.0,130.6,5.2,6.4,2024-11-09,T20,Melbourne Renegades,2,3,0
Adelaide Strikers,Brisbane Heat,140.6,139.6,5.6,7.4,2024-11-09,T20,Brisbane Heat,2,3,0
New Zealand,Sri Lanka,223.4,300.4,8.4,8.0,2024-11-09,T20,Sri Lanka,1,3,0
Hong Kong,Uganda,87.25,89.0,7.75,8.0,2024-11-10,ODM,no result,1,3,0
Hong Kong,Uganda,87.25,89.0,7.75,8.0,2024-11-10,ODM,no result,1,3,0
Australia,Pakistan,175.8,176.4,6.4,8.2,2024-11-10,ODI,Pakistan,4,1,0
New Zealand,Sri Lanka,182.4,294.2,8.4,7.2,2024-11-10,T20,New Zealand,1,4,0
New Zealand,Sri Lanka,182.4,294.2,8.4,7.2,2024-11-10,T20,New Zealand,1,4,0
Bahrain,Singapore,172.0,168.0,4.0,10.0,2024-11-10,ODM,Bahrain,1,0,0
India,South Africa,136.0,152.0,3.8,7.6,2024-11-10,T20,South Africa,4,1,0
India,South Africa,136.0,152.0,3.8,7.6,2024-11-10,T20,South Africa,4,1,0
Mongolia,Myanmar,64.5,139.0,9.5,6.5,2024-11-10,T20,Myanmar,0,2,0
Mongolia,Myanmar,64.5,139.0,9.5,6.5,2024-11-10,T20,Myanmar,0,2,0
Australia,Pakistan,175.8,176.4,6.4,8.2,2024-11-10,ODI,Pakistan,4,1,0
Bahrain,Singapore,172.0,168.0,4.0,10.0,2024-11-10,ODM,Bahrain,1,0,0
China,Hong Kong,64.0,99.8,7.4,4.4,2024-11-10,T20,Hong Kong,0,5,0
Hobart Hurricanes,Perth Scorchers,147.2,166.2,9.0,3.8,2024-11-10,T20,Hobart Hurricanes,1,4,0
China,Hong Kong,64.0,99.8,7.4,4.4,2024-11-10,T20,Hong Kong,0,5,0
Hobart Hurricanes,Perth Scorchers,147.2,166.2,9.0,3.8,2024-11-10,T20,Hobart Hurricanes,1,4,0
England,West Indies,225.0,215.6,6.6,4.6,2024-11-10,T20,England,2,3,0
Sydney Sixers,Sydney Thunder,129.2,131.6,4.0,8.4,2024-11-10,T20,Sydney Thunder,3,1,0
Sydney Sixers,Sydney Thunder,129.2,131.6,4.0,8.4,2024-11-10,T20,Sydney Thunder,3,1,0
England,West Indies,225.0,215.6,6.6,4.6,2024-11-10,T20,England,2,3,0
Netherlands,Oman,247.0,189.5,8.5,4.0,2024-11-11,ODI,Oman,1,1,0
Netherlands,Oman,247.0,189.5,8.5,4.0,2024-11-11,ODI,Oman,1,1,0
Central Stags,Otago Volts,333.0,260.8,9.0,10.0,2024-11-11,MDM,Central Stags,5,0,0
Central Stags,Otago Volts,333.0,260.8,9.0,10.0,2024-11-11,MDM,Central Stags,5,0,0
Canterbury,Northern Districts,190.2,186.0,6.4,8.2,2024-11-11,MDM,Northern Districts,3,1,0
Canterbury,Northern Districts,190.2,186.0,6.4,8.2,2024-11-11,MDM,Northern Districts,3,1,0
Auckland Aces,Wellington Firebirds,296.4,249.6,5.2,9.4,2024-11-11,MDM,Auckland Aces,2,0,3
Auckland Aces,Wellington Firebirds,296.4,249.6,5.2,9.4,2024-11-11,MDM,Auckland Aces,2,0,3
Auckland Aces,Wellington Firebirds,296.4,249.6,5.2,9.4,2024-11-11,MDM,Auckland Aces,2,0,3
Canterbury,Northern Districts,190.2,186.0,6.4,8.2,2024-11-11,MDM,Northern Districts,3,1,0
Adelaide Strikers,Melbourne Renegades,142.2,158.8,6.4,5.2,2024-11-11,T20,Melbourne Renegades,1,4,0
Central Stags,Otago Volts,333.0,260.8,9.0,10.0,2024-11-11,MDM,Central Stags,5,0,0
Central Stags,Otago Volts,333.0,260.8,9.0,10.0,2024-11-11,MDM,Central Stags,5,0,0
Auckland Aces,Wellington Firebirds,296.4,249.6,5.2,9.4,2024-11-11,MDM,Auckland Aces,2,0,3
Canterbury,Northern Districts,190.2,186.0,6.4,8.2,2024-11-11,MDM,Northern Districts,3,1,0
Adelaide Strikers,Melbourne Renegades,142.2,158.8,6.4,5.2,2024-11-11,T20,Melbourne Renegades,1,4,0
Perth Scorchers,Sydney Thunder,133.8,125.6,5.0,6.2,2024-11-12,T20,Perth Scorchers,3,2,0
Perth Scorchers,Sydney Thunder,133.8,125.6,5.0,6.2,2024-11-12,T20,Perth Scorchers,3,2,0
Indonesia,Myanmar,nan,nan,nan,nan,2024-11-12,T20,Indonesia,0,0,0
Hong Kong,Tanzania,96.5,95.0,2.5,9.5,2024-11-12,ODM,Hong Kong,2,0,0
Indonesia,Myanmar,nan,nan,nan,nan,2024-11-12,T20,Indonesia,0,0,0
Hong Kong,Tanzania,96.5,95.0,2.5,9.5,2024-11-12,ODM,Hong Kong,2,0,0
Adelaide Strikers,Hobart Hurricanes,161.0,144.8,2.8,6.0,2024-11-13,T20,Hobart Hurricanes,4,1,0
Italy,Uganda,119.5,121.5,10.0,3.0,2024-11-13,ODM,Uganda,0,2,0
Italy,Uganda,119.5,121.5,10.0,3.0,2024-11-13,ODM,Uganda,0,2,0
India,South Africa,153.4,143.8,5.0,7.4,2024-11-13,T20,India,3,2,0
India,South Africa,153.4,143.8,5.0,7.4,2024-11-13,T20,India,3,2,0
New Zealand,Sri Lanka,161.8,253.0,8.4,7.2,2024-11-13,ODI,Sri Lanka,2,3,0
Adelaide Strikers,Hobart Hurricanes,161.0,144.8,2.8,6.0,2024-11-13,T20,Hobart Hurricanes,4,1,0
Indonesia,Myanmar,192.0,56.0,1.0,10.0,2024-11-13,T20,Indonesia,1,0,0
New Zealand,Sri Lanka,161.8,253.0,8.4,7.2,2024-11-13,ODI,Sri Lanka,2,3,0
Singapore,Tanzania,nan,nan,nan,nan,2024-11-13,ODM,no result,0,0,0
Netherlands,Oman,216.0,178.0,9.0,6.0,2024-11-13,T20,Oman,1,2,0
Netherlands,Oman,216.0,178.0,9.0,6.0,2024-11-13,T20,Oman,1,2,0
Indonesia,Myanmar,192.0,56.0,1.0,10.0,2024-11-13,T20,Indonesia,1,0,0
England,West Indies,229.0,218.4,5.6,5.4,2024-11-14,T20,England,3,2,0
England,West Indies,229.0,218.4,5.6,5.4,2024-11-14,T20,England,3,2,0
Australia,Pakistan,177.8,142.4,8.0,6.6,2024-11-14,T20,Australia,3,2,0
New South Wales,South Australia,295.4,265.4,8.8,8.8,2024-11-14,MDM,New South Wales,0,1,3
Australia,Pakistan,177.8,142.4,8.0,6.6,2024-11-14,T20,Australia,3,2,0
Brisbane Heat,Sydney Sixers,141.2,145.6,7.2,7.6,2024-11-14,T20,Brisbane Heat,3,2,0
New South Wales,South Australia,295.4,265.4,8.8,8.8,2024-11-14,MDM,New South Wales,0,1,3
Netherlands,Oman,196.5,168.25,8.5,6.25,2024-11-14,T20,Netherlands,1,3,0
Netherlands,Oman,196.5,168.25,8.5,6.25,2024-11-14,T20,Netherlands,1,3,0
Brisbane Heat,Sydney Sixers,141.2,145.6,7.2,7.6,2024-11-14,T20,Brisbane Heat,3,2,0
New South Wales,South Australia,295.4,265.4,8.8,8.8,2024-11-14,MDM,New South Wales,0,1,3
Victoria,Western Australia,179.4,260.2,10.0,8.2,2024-11-15,MDM,Victoria,0,5,0
Hong Kong,Singapore,165.33333333333334,119.66666666666667,6.666666666666667,7.0,2024-11-15,ODM,Hong Kong,3,0,0
Hong Kong,Singapore,165.33333333333334,119.66666666666667,6.666666666666667,7.0,2024-11-15,ODM,Hong Kong,3,0,0
Victoria,Western Australia,179.4,260.2,10.0,8.2,2024-11-15,MDM,Victoria,0,5,0
Victoria,Western Australia,179.4,260.2,10.0,8.2,2024-11-15,MDM,Victoria,0,5,0
Victoria,Western Australia,179.4,260.2,10.0,8.2,2024-11-15,MDM,Victoria,0,5,0
Bahrain,Tanzania,135.0,83.0,8.0,10.0,2024-11-15,ODM,Bahrain,1,0,0
Melbourne Renegades,Melbourne Stars,109.8,125.6,5.0,6.8,2024-11-15,T20,Melbourne Renegades,2,3,0
Bahrain,Tanzania,135.0,83.0,8.0,10.0,2024-11-15,ODM,Bahrain,1,0,0
Perth Scorchers,Sydney Thunder,139.6,116.4,4.6,7.4,2024-11-15,T20,Sydney Thunder,4,1,0
Queensland,Tasmania,264.6,256.2,9.2,7.6,2024-11-15,MDM,draw,0,4,1
Queensland,Tasmania,264.6,256.2,9.2,7.6,2024-11-15,MDM,draw,0,4,1
Indonesia,Myanmar,143.0,74.5,1.0,7.0,2024-11-15,T20,Indonesia,2,0,0
Perth Scorchers,Sydney Thunder,139.6,116.4,4.6,7.4,2024-11-15,T20,Sydney Thunder,4,1,0
Melbourne Renegades,Melbourne Stars,109.8,125.6,5.0,6.8,2024-11-15,T20,Melbourne Renegades,2,3,0
India,South Africa,162.0,147.6,4.8,8.0,2024-11-15,T20,India,3,1,0
Queensland,Tasmania,264.6,256.2,9.2,7.6,2024-11-15,MDM,draw,0,4,1
Indonesia,Myanmar,143.0,74.5,1.0,7.0,2024-11-15,T20,Indonesia,2,0,0
India,South Africa,162.0,147.6,4.8,8.0,2024-11-15,T20,India,3,1,0
Adelaide Strikers,Hobart Hurricanes,147.6,137.2,2.8,5.6,2024-11-16,T20,Adelaide Strikers,3,2,0
Costa Rica,Mexico,75.25,95.25,9.75,7.5,2024-11-16,T20,Mexico,1,3,0
Italy,Singapore,nan,nan,nan,nan,2024-11-16,ODM,Italy,0,0,0
Costa Rica,Mexico,75.25,95.25,9.75,7.5,2024-11-16,T20,Mexico,1,3,0
Indonesia,Myanmar,134.33333333333334,87.33333333333333,2.3333333333333335,7.0,2024-11-16,T20,Indonesia,3,0,0
Italy,Singapore,nan,nan,nan,nan,2024-11-16,ODM,Italy,0,0,0
Indonesia,Myanmar,134.33333333333334,87.33333333333333,2.3333333333333335,7.0,2024-11-16,T20,Indonesia,3,0,0
Costa Rica,Mexico,75.25,95.25,9.75,7.5,2024-11-16,T20,Mexico,1,3,0
Australia,Pakistan,136.6,132.2,6.8,6.4,2024-11-16,T20,Australia,3,2,0
Adelaide Strikers,Hobart Hurricanes,147.6,137.2,2.8,5.6,2024-11-16,T20,Adelaide Strikers,3,2,0
England,West Indies,217.0,216.0,5.0,6.6,2024-11-16,T20,West Indies,4,1,0
England,West Indies,217.0,216.0,5.0,6.6,2024-11-16,T20,West Indies,4,1,0
Costa Rica,Mexico,75.25,95.25,9.75,7.5,2024-11-16,T20,Mexico,1,3,0
Netherlands,Oman,194.2,161.6,8.0,6.4,2024-11-16,T20,Netherlands,2,3,0
Netherlands,Oman,194.2,161.6,8.0,6.4,2024-11-16,T20,Netherlands,2,3,0
Australia,Pakistan,136.6,132.2,6.8,6.4,2024-11-16,T20,Australia,3,2,0
New Zealand,Sri Lanka,124.8,256.8,8.2,6.2,2024-11-17,ODI,Sri Lanka,2,3,0
Costa Rica,Mexico,79.8,87.8,9.4,7.4,2024-11-17,T20,tie,1,4,0
Costa Rica,Mexico,79.8,87.8,9.4,7.4,2024-11-17,T20,tie,1,4,0
Costa Rica,Mexico,79.8,87.8,9.4,7.4,2024-11-17,T20,tie,1,4,0
Costa Rica,Mexico,79.8,87.8,9.4,7.4,2024-11-17,T20,tie,1,4,0
Indonesia,Myanmar,132.75,97.25,3.25,5.75,2024-11-17,T20,Indonesia,4,0,0
Sydney Sixers,Sydney Thunder,119.8,150.8,5.6,7.6,2024-11-17,T20,no result,2,2,0
Brisbane Heat,Melbourne Stars,170.6,149.4,5.4,6.4,2024-11-17,T20,Brisbane Heat,4,1,0
Sydney Sixers,Sydney Thunder,119.8,150.8,5.6,7.6,2024-11-17,T20,no result,2,2,0
Indonesia,Myanmar,132.75,97.25,3.25,5.75,2024-11-17,T20,Indonesia,4,0,0
England,West Indies,194.8,194.6,5.0,6.4,2024-11-17,T20,no result,3,2,0
New Zealand,Sri Lanka,124.8,256.8,8.2,6.2,2024-11-17,ODI,Sri Lanka,2,3,0
Brisbane Heat,Melbourne Stars,170.6,149.4,5.4,6.4,2024-11-17,T20,Brisbane Heat,4,1,0
Australia,Pakistan,149.4,142.6,8.2,6.4,2024-11-18,T20,Australia,3,2,0
Australia,Pakistan,149.4,142.6,8.2,6.4,2024-11-18,T20,Australia,3,2,0
Canterbury,Central Stags,276.6,232.0,9.8,8.4,2024-11-19,MDM,Canterbury,0,2,3
Adelaide Strikers,Perth Scorchers,150.6,147.6,5.4,7.6,2024-11-19,T20,Adelaide Strikers,4,1,0
Adelaide Strikers,Perth Scorchers,150.6,147.6,5.4,7.6,2024-11-19,T20,Adelaide Strikers,4,1,0
Canterbury,Central Stags,276.6,232.0,9.8,8.4,2024-11-19,MDM,Canterbury,0,2,3
Indonesia,Myanmar,143.2,92.0,4.0,6.6,2024-11-19,T20,Indonesia,5,0,0
Canterbury,Central Stags,276.6,232.0,9.8,8.4,2024-11-19,MDM,Canterbury,0,2,3
Auckland Aces,Northern Districts,228.2,254.2,9.6,8.0,2024-11-19,MDM,Northern Districts,1,4,0
Otago Volts,Wellington Firebirds,235.6,318.8,8.6,7.4,2024-11-19,MDM,draw,1,1,2
Auckland Aces,Northern Districts,228.2,254.2,9.6,8.0,2024-11-19,MDM,Northern Districts,1,4,0
Auckland Aces,Northern Districts,228.2,254.2,9.6,8.0,2024-11-19,MDM,Northern Districts,1,4,0
Auckland Aces,Northern Districts,228.2,254.2,9.6,8.0,2024-11-19,MDM,Northern Districts,1,4,0
Canterbury,Central Stags,276.6,232.0,9.8,8.4,2024-11-19,MDM,Canterbury,0,2,3
Otago Volts,Wellington Firebirds,235.6,318.8,8.6,7.4,2024-11-19,MDM,draw,1,1,2
Bahrain,Saudi Arabia,167.4,109.2,4.8,7.0,2024-11-19,T20,Bahrain,3,2,0
Bahrain,Saudi Arabia,167.4,109.2,4.8,7.0,2024-11-19,T20,Bahrain,3,2,0
Qatar,Thailand,nan,nan,nan,nan,2024-11-19,T20,Qatar,0,0,0
Otago Volts,Wellington Firebirds,235.6,318.8,8.6,7.4,2024-11-19,MDM,draw,1,1,2
Bhutan,United Arab Emirates,32.0,33.0,10.0,1.0,2024-11-19,T20,United Arab Emirates,0,1,0
Qatar,Thailand,nan,nan,nan,nan,2024-11-19,T20,Qatar,0,0,0
Bhutan,United Arab Emirates,32.0,33.0,10.0,1.0,2024-11-19,T20,United Arab Emirates,0,1,0
Indonesia,Myanmar,143.2,92.0,4.0,6.6,2024-11-19,T20,Indonesia,5,0,0
New Zealand,Sri Lanka,149.0,178.4,8.2,6.6,2024-11-19,ODI,no result,2,3,0
Saudi Arabia,United Arab Emirates,25.0,26.0,10.0,0.0,2024-11-20,T20,United Arab Emirates,0,1,0
Melbourne Stars,Sydney Thunder,131.4,134.4,8.0,6.4,2024-11-20,T20,Sydney Thunder,0,5,0
Melbourne Stars,Sydney Thunder,131.4,134.4,8.0,6.4,2024-11-20,T20,Sydney Thunder,0,5,0
Saudi Arabia,United Arab Emirates,25.0,26.0,10.0,0.0,2024-11-20,T20,United Arab Emirates,0,1,0
Bhutan,Qatar,65.0,64.0,2.0,9.0,2024-11-20,T20,Qatar,1,0,0
Bhutan,Qatar,65.0,64.0,2.0,9.0,2024-11-20,T20,Qatar,1,0,0
Cambodia,Thailand,nan,nan,nan,nan,2024-11-20,T20,Thailand,0,0,0
Cambodia,Thailand,nan,nan,nan,nan,2024-11-20,T20,Thailand,0,0,0
Perth Scorchers,Sydney Sixers,170.2,152.2,5.8,7.8,2024-11-21,T20,tie,3,2,0
Hobart Hurricanes,Melbourne Renegades,162.2,142.8,4.2,6.4,2024-11-21,T20,Melbourne Renegades,4,1,0
Hobart Hurricanes,Melbourne Renegades,162.2,142.8,4.2,6.4,2024-11-21,T20,Melbourne Renegades,4,1,0
Perth Scorchers,Sydney Sixers,170.2,152.2,5.8,7.8,2024-11-21,T20,tie,3,2,0
Perth Scorchers,Sydney Sixers,170.2,152.2,5.8,7.8,2024-11-21,T20,tie,3,2,0
Perth Scorchers,Sydney Sixers,170.2,152.2,5.8,7.8,2024-11-21,T20,tie,3,2,0
Bahrain,Thailand,nan,nan,nan,nan,2024-11-22,T20,Thailand,0,0,0
Bangladesh,West Indies,141.6,141.6,4.8,7.4,2024-11-22,Test,West Indies,3,2,0
Bangladesh,West Indies,141.6,141.6,4.8,7.4,2024-11-22,Test,West Indies,3,2,0
Bangladesh,West Indies,141.6,141.6,4.8,7.4,2024-11-22,Test,West Indies,3,2,0
Bangladesh,West Indies,141.6,141.6,4.8,7.4,2024-11-22,Test,West Indies,3,2,0
Australia,India,151.0,153.8,6.4,5.8,2024-11-22,Test,India,3,2,0
